snapshot,rank,type,severity,CC_T,WMT_T,LCOT_T,CBT_T,RFT_T
NutriCompass_backup_20260215,36,PubMedRepository,0.2,4.0,8.0,1.0,1.0,2.0
NutriCompass_backup_20260215,37,ReactionEvidenceView,0.2,2.0,4.0,1.0,2.0,2.0
NutriCompass_backup_20260215,38,RootView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260215,39,RouteHostView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260215,40,SampleData,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260215,41,ShareSheet,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260215,42,Supplement,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260215,43,UIStringPolicyEnforcer,0.2,4.0,4.0,0.0,2.0,3.0
NutriCompass_backup_20260215,44,AnalysisResult,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,45,AnalysisSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,46,AnalysisSnapshotDetailView,0.0,4.0,4.0,0.0,2.0,1.0
NutriCompass_backup_20260215,47,AppRoute,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,48,Array,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260215,49,AuditLogger,0.0,1.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260215,50,AuthProvider,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,51,AuthService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,52,AuthState,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,53,Bundle,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,54,Citation,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,55,CoOccurrenceBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,56,CoOccurrenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,57,CoOccurrencePMIDResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,58,CoOccurrencePMIDViewModel,0.0,2.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260215,59,CoOccurrenceResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,60,CodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,61,ComparisonEngine,0.0,1.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260215,62,ConsentView,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,63,ConstraintRules,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260215,64,ConsumerConcernLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,65,ContextFirewall,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,66,DSLDIngredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,67,DSLDSnapshot,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,68,DSLDStore,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,69,EvidenceClassificationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260215,70,EvidenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,71,EvidenceLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,72,EvidenceMode,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,73,EvidencePatternDetectionModule,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260215,74,EvidenceSourceType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,75,FaersDBLocator,0.0,4.0,4.0,0.0,0.0,1.0
NutriCompass_backup_20260215,76,FaersPairReactionRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,77,ImageOCRModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260215,78,InMemoryEvidenceRepository,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260215,79,InMemoryUserLibraryRepository,0.0,1.0,2.0,-1.0,2.0,2.0
NutriCompass_backup_20260215,80,Ingredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,81,IngredientExtractionModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260215,82,IngredientNormalizationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260215,83,IngredientRef,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,84,InteractionAnalysisService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,85,InteractionType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,86,LiteratureRetrievalModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260215,87,MappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,88,MeshNormalizer,0.0,4.0,8.0,-1.0,1.0,2.0
NutriCompass_backup_20260215,89,ModelVersionManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,90,NCError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,91,NutriCompassApp,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260215,92,OCRIngredientChip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,93,OCRIngredientStrip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,94,OCRScanButton,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,95,OCRScanGroup,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,96,OnDeviceMLRuntime,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,97,OptionalCloudServices,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,98,OutputSchemaValidator,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260215,99,PermissionConsentManager,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260215,100,PipelineStage,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,101,PolicyError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,102,ProvenanceManager,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260215,103,Quantity,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,104,RawInteractionSignal,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,105,ReactionBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,106,ReactionDetailView,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260215,107,ReactionEvidence,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260215,108,ReactionSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,109,RegulatoryMode,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,110,RegulatoryModeSwitch,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260215,111,RequestRouter,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,112,ResultAssemblyCoordinator,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,113,RiskColor,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,114,RiskInterpretationEngine,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260215,115,SavedEvidence,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,116,ScanWorkflowController,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260215,117,SchemaEnforcementEngine,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260215,118,SearchIndex,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260215,119,SecureStorage,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260215,120,SelectionCheckboxRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,121,SelectionItem,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260215,122,SelectionSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,123,SelectionView,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,124,SessionStateManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,125,SettingsView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260215,126,ShareImageItem,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,127,SignalLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,128,SignalSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,129,Source,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260215,130,String,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260215,131,StudyType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,132,SupplementCategory,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,133,SupplementIngredient,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260215,134,SupplementRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,135,SupplementSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,136,TerminologyMappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,137,TerminologyMappingView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260215,138,TerminologyMappingViewModel,0.0,3.0,3.0,0.0,2.0,2.0
NutriCompass_backup_20260215,139,UserLibraryRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260215,140,UserSupplementLibraryStore,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260216,1,OCRIngredientScanner,19.8,3.9166666666666665,47.0,58.0,3.0,15.0
NutriCompass_backup_20260216,2,EvidenceAPIClient,7.6000000000000005,7.166666666666667,43.0,-5.0,8.0,11.0
NutriCompass_backup_20260216,3,AppModel,7.200000000000001,1.625,13.0,14.0,12.0,14.0
NutriCompass_backup_20260216,4,AuthManager,4.800000000000001,2.875,23.0,14.0,3.0,8.0
NutriCompass_backup_20260216,5,AnalysisResultView,4.6000000000000005,2.75,11.0,4.0,15.0,8.0
NutriCompass_backup_20260216,6,OCRProcessingHelpers,3.2,6.0,24.0,6.0,0.0,8.0
NutriCompass_backup_20260216,7,CameraCaptureView,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260216,8,ImagePicker,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260216,9,HomeView,2.2,1.5,3.0,-1.0,7.0,8.0
NutriCompass_backup_20260216,10,DefaultInteractionAnalysisService,1.8000000000000003,6.0,6.0,0.0,5.0,8.0
NutriCompass_backup_20260216,11,DSLDSearchIndex,1.6,3.0,12.0,0.0,3.0,9.0
NutriCompass_backup_20260216,12,AppCompositionRoot,1.2000000000000002,3.0,3.0,0.0,8.0,1.0
NutriCompass_backup_20260216,13,AnalysisController,1.0,1.0,1.0,0.0,6.0,3.0
NutriCompass_backup_20260216,14,DownloadedDSLDStore,1.0,3.0,9.0,-3.0,4.0,5.0
NutriCompass_backup_20260216,15,AnalysisPDFExporter,0.8,2.3333333333333335,7.0,1.0,3.0,4.0
NutriCompass_backup_20260216,16,Coordinator,0.8,1.5,6.0,4.0,2.0,2.0
NutriCompass_backup_20260216,17,EvidenceDatabase,0.8,2.5,15.0,-1.0,2.0,6.0
NutriCompass_backup_20260216,18,SelectionStore,0.8,1.4,7.0,-10.0,3.0,5.0
NutriCompass_backup_20260216,19,FaersRepository,0.6000000000000001,3.8,19.0,-2.0,1.0,5.0
NutriCompass_backup_20260216,20,LibraryStore,0.6000000000000001,1.8,9.0,-10.0,2.0,5.0
NutriCompass_backup_20260216,21,PairEvidenceViewModel,0.6000000000000001,3.0,9.0,1.0,2.0,4.0
NutriCompass_backup_20260216,22,AnalysisSnapshotStore,0.4,2.25,9.0,0.0,2.0,4.0
NutriCompass_backup_20260216,23,CoOccurrenceInlineViewModel,0.4,2.3333333333333335,7.0,-3.0,1.0,4.0
NutriCompass_backup_20260216,24,CoOccurrenceView,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260216,25,InMemorySupplementRepository,0.4,1.5,3.0,-1.0,2.0,4.0
NutriCompass_backup_20260216,26,Interaction,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260216,27,DSLDRemoteClient,0.2,2.0,2.0,0.0,0.0,3.0
NutriCompass_backup_20260216,28,EmptyDSLDStore,0.2,1.0,3.0,0.0,2.0,3.0
NutriCompass_backup_20260216,29,Evidence,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260216,30,EvidenceRepository,0.2,1.0,4.0,0.0,1.0,3.0
NutriCompass_backup_20260216,31,InteractionDisplayModel,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260216,32,InteractionTaxonomy,0.2,9.5,19.0,0.0,3.0,2.0
NutriCompass_backup_20260216,33,LanguagePolicyEngine,0.2,3.0,3.0,0.0,1.0,3.0
NutriCompass_backup_20260216,34,LibraryViewModel,0.2,2.0,4.0,-1.0,1.0,3.0
NutriCompass_backup_20260216,35,PDFViewer,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260216,36,PubMedRepository,0.2,4.0,8.0,1.0,1.0,2.0
NutriCompass_backup_20260216,37,ReactionEvidenceView,0.2,2.0,4.0,1.0,2.0,2.0
NutriCompass_backup_20260216,38,RootView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260216,39,RouteHostView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260216,40,SampleData,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260216,41,ShareSheet,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260216,42,Supplement,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260216,43,UIStringPolicyEnforcer,0.2,4.0,4.0,0.0,2.0,3.0
NutriCompass_backup_20260216,44,AnalysisResult,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,45,AnalysisSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,46,AnalysisSnapshotDetailView,0.0,4.0,4.0,0.0,2.0,1.0
NutriCompass_backup_20260216,47,AppRoute,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,48,Array,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260216,49,AuditLogger,0.0,1.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260216,50,AuthProvider,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,51,AuthService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,52,AuthState,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,53,Bundle,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,54,Citation,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,55,CoOccurrenceBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,56,CoOccurrenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,57,CoOccurrencePMIDResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,58,CoOccurrencePMIDViewModel,0.0,2.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260216,59,CoOccurrenceResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,60,CodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,61,ComparisonEngine,0.0,1.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260216,62,ConsentView,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,63,ConstraintRules,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260216,64,ConsumerConcernLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,65,ContextFirewall,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,66,DSLDIngredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,67,DSLDSnapshot,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,68,DSLDStore,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,69,EvidenceClassificationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260216,70,EvidenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,71,EvidenceLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,72,EvidenceMode,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,73,EvidencePatternDetectionModule,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260216,74,EvidenceSourceType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,75,FaersDBLocator,0.0,4.0,4.0,0.0,0.0,1.0
NutriCompass_backup_20260216,76,FaersPairReactionRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,77,ImageOCRModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260216,78,InMemoryEvidenceRepository,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260216,79,InMemoryUserLibraryRepository,0.0,1.0,2.0,-1.0,2.0,2.0
NutriCompass_backup_20260216,80,Ingredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,81,IngredientExtractionModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260216,82,IngredientNormalizationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260216,83,IngredientRef,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,84,InteractionAnalysisService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,85,InteractionType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,86,LiteratureRetrievalModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260216,87,MappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,88,MeshNormalizer,0.0,4.0,8.0,-1.0,1.0,2.0
NutriCompass_backup_20260216,89,ModelVersionManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,90,NCError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,91,NutriCompassApp,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260216,92,OCRIngredientChip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,93,OCRIngredientStrip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,94,OCRScanButton,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,95,OCRScanGroup,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,96,OnDeviceMLRuntime,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,97,OptionalCloudServices,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,98,OutputSchemaValidator,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260216,99,PermissionConsentManager,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260216,100,PipelineStage,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,101,PolicyError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,102,ProvenanceManager,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260216,103,Quantity,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,104,RawInteractionSignal,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,105,ReactionBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,106,ReactionDetailView,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260216,107,ReactionEvidence,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260216,108,ReactionSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,109,RegulatoryMode,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,110,RegulatoryModeSwitch,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260216,111,RequestRouter,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,112,ResultAssemblyCoordinator,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,113,RiskColor,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,114,RiskInterpretationEngine,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260216,115,SavedEvidence,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,116,ScanWorkflowController,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260216,117,SchemaEnforcementEngine,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260216,118,SearchIndex,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260216,119,SecureStorage,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260216,120,SelectionCheckboxRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,121,SelectionItem,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260216,122,SelectionSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,123,SelectionView,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,124,SessionStateManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,125,SettingsView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260216,126,ShareImageItem,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,127,SignalLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,128,SignalSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,129,Source,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260216,130,String,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260216,131,StudyType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,132,SupplementCategory,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,133,SupplementIngredient,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260216,134,SupplementRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,135,SupplementSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,136,TerminologyMappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,137,TerminologyMappingView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260216,138,TerminologyMappingViewModel,0.0,3.0,3.0,0.0,2.0,2.0
NutriCompass_backup_20260216,139,UserLibraryRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260216,140,UserSupplementLibraryStore,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260217,1,OCRIngredientScanner,20.400000000000002,4.166666666666667,50.0,58.0,3.0,15.0
NutriCompass_backup_20260217,2,AppModel,8.6,1.5555555555555556,14.0,18.0,12.0,17.0
NutriCompass_backup_20260217,3,AnalysisResultView,4.800000000000001,2.75,11.0,4.0,16.0,8.0
NutriCompass_backup_20260217,4,AuthManager,4.800000000000001,2.875,23.0,14.0,3.0,8.0
NutriCompass_backup_20260217,5,OCRRegionExtractor,4.4,7.4,37.0,-2.0,2.0,7.0
NutriCompass_backup_20260217,6,DownloadedDSLDStore,2.8000000000000003,3.0,9.0,1.0,4.0,13.0
NutriCompass_backup_20260217,7,CameraCaptureView,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260217,8,ImagePicker,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260217,9,OCRProcessingHelpers,2.6,5.5,22.0,6.0,0.0,7.0
NutriCompass_backup_20260217,10,HomeView,2.4000000000000004,2.5,5.0,-1.0,8.0,8.0
NutriCompass_backup_20260217,11,DefaultInteractionAnalysisService,2.2,6.0,6.0,0.0,5.0,10.0
NutriCompass_backup_20260217,12,DSLDSearchIndex,2.0,3.0,12.0,0.0,3.0,11.0
NutriCompass_backup_20260217,13,OCRCanonicalizer,1.4000000000000001,7.0,7.0,0.0,2.0,9.0
NutriCompass_backup_20260217,14,AppCompositionRoot,1.2000000000000002,3.0,3.0,0.0,8.0,1.0
NutriCompass_backup_20260217,15,DSLDNameIndex,1.2000000000000002,1.75,7.0,4.0,2.0,4.0
NutriCompass_backup_20260217,16,AnalysisController,1.0,1.0,1.0,0.0,6.0,3.0
NutriCompass_backup_20260217,17,OCRTextCleaner,1.0,2.5,5.0,1.0,2.0,6.0
NutriCompass_backup_20260217,18,AnalysisPDFExporter,0.8,2.3333333333333335,7.0,1.0,3.0,4.0
NutriCompass_backup_20260217,19,Coordinator,0.8,1.5,6.0,4.0,2.0,2.0
NutriCompass_backup_20260217,20,EvidenceDatabase,0.8,2.5,15.0,-1.0,2.0,6.0
NutriCompass_backup_20260217,21,SelectionStore,0.8,1.4,7.0,-10.0,3.0,5.0
NutriCompass_backup_20260217,22,FaersRepository,0.6000000000000001,3.8,19.0,-2.0,1.0,5.0
NutriCompass_backup_20260217,23,LibraryStore,0.6000000000000001,1.8,9.0,-10.0,2.0,5.0
NutriCompass_backup_20260217,24,AnalysisSnapshotStore,0.4,2.25,9.0,0.0,2.0,4.0
NutriCompass_backup_20260217,25,CoOccurrenceView,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260217,26,InMemorySupplementRepository,0.4,1.5,3.0,-1.0,2.0,4.0
NutriCompass_backup_20260217,27,Interaction,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260217,28,PairEvidenceViewModel,0.4,3.0,9.0,1.0,2.0,3.0
NutriCompass_backup_20260217,29,PubMedSummaryResponse,0.4,3.0,3.0,0.0,4.0,1.0
NutriCompass_backup_20260217,30,CoOccurrenceInlineViewModel,0.2,2.3333333333333335,7.0,-3.0,1.0,3.0
NutriCompass_backup_20260217,31,DSLDRemoteClient,0.2,2.0,2.0,0.0,0.0,3.0
NutriCompass_backup_20260217,32,EmptyDSLDStore,0.2,1.0,3.0,0.0,2.0,3.0
NutriCompass_backup_20260217,33,Evidence,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260217,34,EvidenceRepository,0.2,1.0,4.0,0.0,1.0,3.0
NutriCompass_backup_20260217,35,InteractionDisplayModel,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260217,36,InteractionTaxonomy,0.2,9.5,19.0,0.0,3.0,2.0
